num,time,gX,gY,gZ,aX,aY,aZ,pitch,roll
0.0,0.0,-0.0018151424220741027,-0.0012740903539558606,-3.490658503988659e-05,0.005,0.004,-0.098,0.04074075030447525,0.050933870917767514
0.0,95500.0,0.0003141592653589793,-0.006335545184739416,0.003159045946109736,0.027,-0.007,-0.056,-0.11212384570466707,0.4462347968072689
0.0,290617.0,-0.002617993877991494,0.000593411945678072,-0.0008377580409572782,0.013,-0.005,-0.087,-0.056779110898033315,0.14808703949496246
0.0,388125.0,-0.0015533430342749533,-0.008726646259971648,0.002897246558310587,0.001,0.008,-0.096,0.08313674230959225,0.010380312136391763
0.0,485615.0,-0.003420845333908886,-0.0047298422729046335,0.003961897402027128,0.0,0.006,-0.071,0.08430673252620664,0.0
0.0,631902.0,0.0003141592653589793,-0.0023387411976724015,0.002897246558310587,0.012,0.007,-0.1,0.06938979446541733,0.11914015030305761
0.0,729387.0,0.0024434609527920616,-0.0026005405854715507,0.00022689280275926284,0.004,0.002,-0.087,0.02296021115985499,0.04593253746350042
0.0,826890.0,0.0016406094968746698,-0.005532693728822024,0.0026354471705114374,0.024,-0.0,-0.077,-0.0,0.3021452235394375
0.0,973139.0,0.005899212871740834,0.0008552113334772215,0.0045029494701453706,0.003,0.002,-0.102,0.019596858710402416,0.029397640784163622
0.0,1070654.0,0.004049163864626845,0.003525565089028546,0.003159045946109736,0.006,-0.006,-0.108,-0.05541323209640627,0.05541323209640627
0.0,1168136.0,0.0024434609527920616,-0.0023387411976724015,-0.0008377580409572782,0.018,0.036,-0.073,0.44655217806900216,0.21764336674905302
0.0,1265644.0,0.08025023900669927,0.009128071987930343,0.007435102613495843,0.011,0.028,-0.131,0.2098550282607654,0.0819308895725884
0.0,1363172.0,0.004049163864626845,0.01764527873766267,0.003961897402027128,0.005,-0.006,-0.117,-0.05119052620234469,0.04265307511005081
0.0,1460684.0,-0.03913028182971287,0.01764527873766267,-0.009616764178488757,-0.005,0.019,-0.104,0.18049555194858122,-0.047258930774028485
0.0,1558178.0,-0.04818854064756344,0.009389871375729494,-0.0056199601914217415,0.033,-0.05,-0.079,-0.5285768974312087,0.33931505413834323
0.0,1655679.0,0.015760323145508796,-0.006056292504420323,-0.0019024088846738192,0.023,0.039,0.045,0.6572513809484302,0.3685892663397332
0.0,1753176.0,-0.05138249317871306,0.04029965242854907,-0.004031710572106902,0.026,0.099,-0.24,0.38918328821020076,0.0998147049301709
0.0,1850707.0,-0.11587240903990355,0.05122541354603357,0.000767944870877505,0.043,-0.101,-0.136,-0.6161392991444388,0.24858409261613496
0.0,1948181.0,-0.12973032330073853,0.000593411945678072,-0.008028514559173916,-0.006,0.03,0.155,0.1910448385502032,-0.03798610015899123
0.0,2045700.0,-0.03166027263117714,-0.00047123889803846896,-0.0021642082724729686,-0.016,-0.088,0.006,-1.3790012984391604,-0.17944579950752398
0.0,2143192.0,-0.04551818689201212,0.010716321607245184,-0.0005585053606381855,-0.016,0.04,-0.056,0.6018137752032583,-0.22843700176633056
0.0,2240720.0,-0.06550220682734718,0.03869394951671429,-0.011222467090323538,0.011,0.021,-0.246,0.08507479299446254,0.04452395964887366
0.0,2338196.0,-0.06869615935849681,-0.023125612588924867,-0.014416419621473161,-0.013,0.027,0.015,0.936857942285207,-0.3983847554924573
0.0,2435716.0,-0.04312708581677988,-0.008464846872172497,-0.013892820845874863,0.024,-0.05,0.011,-1.0849885932215289,0.4383688157952791
0.0,2533187.0,-0.07056366165813074,0.011519173063162575,-0.011222467090323538,0.005,-0.028,-0.067,-0.394863468856786,0.0687473837373876
0.0,2630729.0,-0.05377359425394529,-0.00153588974175501,-0.009616764178488757,0.028,0.024,-0.023,0.5849990029473214,0.700018246627496
0.0,2728213.0,-0.06843435997069766,0.014189526818713898,-0.01069886831472524,-0.003,0.074,-0.157,0.44038550120612563,-0.017282815084350492
0.0,2825736.0,-0.19367918709381074,0.0040666171571467884,-0.02453932928304027,-0.005,-0.089,-0.141,-0.5627658028710504,-0.02997794515359892
0.0,2923225.0,-0.09908234163571808,0.02457423586808016,-0.011763519158441782,-0.009,-0.007,-0.018,-0.3347428227149485,-0.436081493756735
0.0,3020744.0,-0.07082546104592989,0.014451326206513048,-0.007766715171374766,-0.008,-0.047,-0.083,-0.5132648198143867,-0.08367616383383927
0.0,3118228.0,0.043737951054977894,-0.02071705822117269,0.008220500776893291,-0.021,-0.024,0.022,-0.6680685018175173,-0.5728592197469146
