num,time,gX,gY,gZ,aX,aY,aZ,pitch,roll
0.0,10435849.0,0.05014330940979709,0.00809832772925369,0.02106612407157156,0.109,0.098,-0.388,0.23853469445557637,0.2659232565295552
0.0,10533346.0,0.031485739705977706,0.04461061568097507,0.0050789081233034985,0.009,-0.009,-0.477,-0.018862329635638556,0.018862329635638556
0.0,10630857.0,-0.012199851471440364,-0.022811453323565885,0.005340707511102648,-0.024,0.052,0.115,0.4167143082529667,-0.18791544468292606
0.0,10728369.0,0.01790707812546182,-0.012950343049797926,0.010925761117484502,-0.027,0.03,0.293,0.10160599881929543,-0.09141540628501012
0.0,10825865.0,0.046949356878647465,-0.03906046865963309,0.01546361717266976,-0.027,-0.034,0.039,-0.6219010996593465,-0.4809686537079996
0.0,10923362.0,0.060266219071364195,0.008377580409572781,0.010140362954087054,-0.018,-0.004,-0.091,-0.04309387992411676,-0.19509776235236118
0.0,11020877.0,0.06319837221471468,-0.042254421190782716,0.013334315485236678,-0.003,-0.026,0.094,-0.2697183973392601,-0.030750233466125966
0.0,11118386.0,0.06506587451434862,0.055274577410660414,0.01785471824790199,0.031,0.04,-0.161,0.2392915367588532,0.18473512050984403
0.0,11215881.0,0.10876891898428662,-0.00947713783832921,0.013072516097437528,-0.071,-0.041,0.221,-0.17482581951689716,-0.3059585095867242
0.0,11313381.0,0.028029987787028934,0.023020892833805207,0.010402162341886203,0.04,0.034,0.151,0.214315555170305,0.25289738151282876
0.0,11410889.0,0.0541401133968641,-0.01054178868204575,0.01785471824790199,0.054,0.025,-0.195,0.12293210223744969,0.2680639638574644
0.0,11508388.0,0.052551863777549265,-0.015079644737231007,0.00773180858633488,-0.002,0.012,0.021,0.5172035509543067,-0.08250212566722462
0.0,11605889.0,0.08984954989266808,0.042743113381341125,0.010925761117484502,-0.063,0.01,-0.22,0.043670348294915624,-0.27862689114296274
0.0,11703397.0,0.07147123286916779,-0.027611108766550294,0.009599310885968814,0.03,0.027,0.071,0.33693763707287633,0.3761384629895392
0.0,11800897.0,0.08531169383748283,-0.050789081233034994,0.012793263417118436,-0.069,0.017,0.486,0.03461828979894907,-0.1409476861438907
0.0,11898404.0,0.029897490086662867,0.02675589743307307,0.008272860654453122,0.01,0.008,-0.054,0.14465394139430454,0.18117706034943867
0.0,11995913.0,0.011239920382843483,-0.026808257310632903,0.010402162341886203,0.005,-0.063,0.035,-1.0593981020079157,0.06926657152971666
0.0,12093415.0,-0.102799892942466,-0.043319072034499265,-0.008779006137531478,-0.029,-0.003,0.434,-0.006896952668955185,-0.06671950311137771
0.0,12190917.0,0.01816887751326097,0.005166174585903215,0.002670353755551324,0.005,0.025,0.093,0.2622475000824053,0.05187363357013797
0.0,12288426.0,-0.02659881780039358,-0.006544984694978736,-0.006126105674500096,0.004,-0.003,0.079,-0.03790793076597867,0.0505533331284506
0.0,12385921.0,-0.012740903539558606,0.00010471975511965978,-0.0026529004630313807,0.002,-0.034,0.013,-1.201676114303886,0.05488903572482147
0.0,12483426.0,-0.010611601852125523,0.04806636759992384,0.00027925268031909274,0.018,-0.007,-0.252,-0.027700099210847037,0.07128006315368576
0.0,12629700.0,-0.01806415775814131,0.011833332328521556,0.0,-0.011,-0.008,-0.073,-0.10794445406026516,-0.14868275900825642
0.0,12727184.0,-0.004747295565424576,-0.006544984694978736,0.002670353755551324,0.005,-0.009,-0.009,-0.7183525053004646,0.37431625336629043
0.0,12824686.0,-0.0018151424220741027,0.006771877497737999,0.002408554367752175,-0.011,0.003,-0.031,0.09095106711267441,-0.33951271577214276
0.0,12922179.0,5.235987755982989e-05,-0.00015707963267948965,0.0018675022996339325,0.001,0.002,-0.021,0.09484487780555734,0.04736908509116096
0.0,13019708.0,5.235987755982989e-05,-0.02707005669843205,-0.004782202150464463,0.006,0.003,0.15,0.019981359532258342,0.03997070229566032
0.0,13117208.0,-0.0012740903539558606,0.0025132741228718345,-0.003996803987067015,-0.007,-0.013,-0.014,-0.6930872098191465,-0.35120684105646743
0.0,13214713.0,-0.003141592653589793,0.003839724354387525,0.002670353755551324,-0.005,-0.007,-0.01,-0.5593892413655124,-0.3887684137442657
0.0,13312212.0,0.0005759586531581288,-0.0014835298641951802,-0.0002617993877991494,-0.008,-0.0,0.012,-0.0,-0.5880026035475675
0.0,13409706.0,-0.0007504915783575617,0.0011693705988362008,-0.001064650843716541,-0.017,-0.002,0.002,-0.1163138599870329,-1.4059284630064635
0.0,13507214.0,0.0024434609527920616,-0.006283185307179586,0.0010821041362364843,0.004,-0.005,0.021,-0.22975992020329017,0.18321836356162527
0.0,13604720.0,0.0003141592653589793,0.007033676885537149,0.003473205211468716,0.009,0.0,0.028,0.0,0.3109982806055409
0.0,13702219.0,-0.21844540917961028,0.029949849964222695,-0.037035886727319674,-0.008,-0.009,0.018,-0.42858190826681064,-0.37836937935413056
0.0,13799147.0,-0.0756251164889143,0.005166174585903215,-0.015446163880149816,-0.019,-0.046,0.059,-0.6384443309201058,-0.2487080742277299
0.0,13896642.0,-0.05483824509766183,-0.0044156830075456534,-0.01064650843716541,-0.024,-0.092,0.057,-0.9789414043780812,-0.2182254912300575
0.0,13994151.0,-0.02633701841259443,0.014224433403753785,-0.0037175513067479217,-0.001,0.013,-0.025,0.4791921728746374,-0.03547378461088056
0.0,14091638.0,-0.07855726963226478,0.022218041377887812,-0.02398082392240209,-0.006,-0.004,-0.051,-0.07773719512555805,-0.11675345616744906
0.0,14189162.0,-0.10040879186723378,0.02701769682087222,-0.013840460968315035,0.019,0.009,-0.034,0.22708749972421094,0.49530174251212256
0.0,14286655.0,-0.08468337530676487,0.02968805057642355,-0.018919369091618534,0.025,0.001,0.043,0.020102110137633224,0.5265098099720694
0.0,14384177.0,-0.07829547024446562,0.02515019452123829,-0.021572269554649914,-0.031,-0.076,-0.188,-0.37953106625437977,-0.1517000335675531
0.0,14481654.0,-0.09000662952534758,0.014765485471872028,-0.01864011641129944,0.031,-0.009,0.012,-0.26440662142627974,1.120135000714263
0.0,14579169.0,-0.11053170152880089,0.021153390534171274,-0.02398082392240209,0.005,-0.044,0.059,-0.6390698673583654,0.06783031199357906
0.0,14676654.0,-0.1158549557473836,0.013962634015954637,-0.022636920398366452,-0.004,0.064,0.041,0.9988863293499436,-0.05257851872779006
0.0,14774176.0,-0.11665780720330099,0.00809832772925369,-0.01918116847941768,-0.017,-0.021,0.099,-0.2060930028464736,-0.16642585076312055
0.0,14871666.0,-0.07642796794483168,0.008377580409572781,-0.00905825881785057,0.006,0.024,0.051,0.4372004472505072,0.10604989616871864
0.0,14969174.0,-0.06309365245959501,0.0025132741228718345,-0.01038470904936626,-0.008,0.009,0.144,0.06232295592506487,-0.055390647408126846
0.0,15066667.0,-0.037786378305677236,0.004642575810304917,-0.006387905062299246,0.031,0.031,0.097,0.2955063356490553,0.2955063356490553
0.0,15164191.0,-0.04897393881096089,-0.022532200643246795,-0.010122909661567111,-0.064,-0.024,0.213,-0.10749418043158566,-0.2901536171180023
0.0,15261669.0,-0.07988371986378046,0.003839724354387525,-0.0023911010752322315,0.022,0.035,0.056,0.5268696360628901,0.32157851630643103
0.0,15359184.0,-0.07508406442079606,0.019826940302655582,-0.014119713648634126,-0.027,-0.093,0.138,-0.5843290142067111,-0.16084616289722878
0.0,15456687.0,-0.07588691587671345,0.03262020371977402,-0.008255407361933179,0.012,-0.025,-0.175,-0.1415690525929909,0.06777827118870593
0.0,15554203.0,0.002181661564992912,-0.00015707963267948965,0.00614355896702004,0.012,0.052,0.016,1.2036224929766774,0.21708857256442288
0.0,15651696.0,-0.02392846404484226,-0.04066617157146788,0.0,0.002,-0.003,0.173,-0.017338144210716274,0.011558441061703797
0.0,15749208.0,-0.02633701841259443,-0.022270401255447644,-0.004258603374866164,-0.054,0.007,0.065,0.08264719525445509,-0.690390759981798
0.0,15846695.0,-0.007138396640656807,-0.03373721444105039,-0.0029146998508305304,-0.002,-0.051,0.18,-0.27608083080648743,-0.01068988974920902
0.0,15944234.0,-0.01673770752662562,0.01022762941668677,-0.006387905062299246,0.008,-0.024,-0.043,-0.5018628353383703,0.1610484384210117
0.0,16041699.0,-0.022863813201125717,0.00809832772925369,0.002670353755551324,-0.009,0.012,0.12,0.09939134875809894,-0.07448970869276163
0.0,16139221.0,-0.009808750396208134,-0.01747074581246324,-0.006649704450098395,-0.046,-0.032,0.131,-0.2265227168481717,-0.3287378836120004
0.0,16236725.0,-0.02392846404484226,0.024364796357840838,-0.0015882496193148398,-0.028,0.011,-0.015,0.333370973096259,-0.9844172432354332
0.0,16382998.0,-0.04738568919164605,-0.029199358385865133,-0.0005235987755982988,-0.008,-0.037,0.187,-0.195163941915393,-0.04194253786106969
0.0,16480485.0,-0.03378957431861022,-0.015341444125030157,-0.014643312424232424,-0.031,-0.005,0.177,-0.027817874125593337,-0.17331494870871123
0.0,16578005.0,-0.027122416575991883,0.02275909344600606,-0.00958185759344887,-0.008,-0.034,0.045,-0.6395803034670805,-0.14090313203761975
0.0,16675487.0,-0.02392846404484226,0.011833332328521556,0.0013439035240356337,0.013,0.005,0.007,0.32652137675065274,0.9862280198432434
0.0,16773019.0,-0.01780235837034216,-0.009215338450530061,-0.005061454830783556,-0.013,0.043,0.156,0.2680769559728405,-0.08016510074181174
0.0,16870499.0,0.013910274138394808,-0.005759586531581287,-0.0002617993877991494,-0.046,0.031,0.1,0.2745214514202346,-0.4139809235567759
0.0,16967995.0,-0.003141592653589793,0.017435839227423353,-0.0045204027626653135,-0.001,-0.021,-0.086,-0.23948368837946776,-0.011295529799939141
0.0,17065485.0,-0.006614797865058509,-0.04279547325890096,0.0013439035240356337,-0.047,-0.045,0.366,-0.12135023557924635,-0.12677202913097937
0.0,17163023.0,-0.010349802464326374,0.028623399732707003,0.0008028514559173916,0.025,-0.034,-0.171,-0.19425799381229378,0.14242108624366173
0.0,17260504.0,-0.008203047484373348,-0.014538592669112765,-0.0037175513067479217,0.017,0.049,0.062,0.6512573153966168,0.21189175989581202
0.0,17358011.0,-0.020193459445574394,0.004904375198104067,-0.0015882496193148398,0.015,0.057,0.003,1.3086048763454552,0.25698351299239486
0.0,17455519.0,-0.004747295565424576,0.02621484536495483,-0.004782202150464463,0.004,0.085,-0.021,1.3244057526211985,0.04565346158071044
0.0,17553024.0,0.0003141592653589793,-0.02546435378659727,-0.001064650843716541,-0.008,0.066,0.244,0.26403479423651227,-0.03163893081917928
0.0,17650530.0,0.030962140930379408,-0.03612831551628262,0.005602506898901798,-0.004,-0.016,0.077,-0.20460847562214995,-0.050817824118801445
0.0,17748027.0,-0.07349581480148122,-0.11100294042683936,-0.00905825881785057,0.002,0.037,0.038,0.771374315542467,0.03769115144787326
0.0,17845535.0,-0.003420845333908886,-0.00895353906273091,-0.0023911010752322315,0.107,-0.012,0.112,-0.07731653419640534,0.7597208885092797
0.0,17943039.0,-0.005550147021341968,-0.002548180707911721,0.0005410520681182421,-0.004,0.011,0.013,0.6800451689529112,-0.2307059024690938
0.0,18040532.0,-0.0007504915783575617,0.0006457718232379018,0.0010821041362364843,-0.006,-0.005,0.005,-0.5694439971635507,-0.7036389513047353
0.0,18138050.0,0.0024434609527920616,-0.0009599310885968813,-0.0002617993877991494,-0.001,0.004,0.017,0.23070590246909375,-0.057197377197217986
0.0,18235540.0,-0.02579596634447619,-0.00015707963267948965,-0.005585053606381855,-0.019,-0.027,0.037,-0.5757728757682818,-0.39320940333516863
0.0,18333064.0,-0.013264502315156905,0.001710422666954443,0.0008028514559173916,-0.012,-0.002,0.011,-0.12224640351593236,-0.820743579154326
0.0,18430554.0,0.0005759586531581288,0.0006457718232379018,-0.0029146998508305304,0.002,0.005,0.003,0.9460424580298534,0.3304226479114834
0.0,18528060.0,-0.004485496177625427,-0.0014835298641951802,0.0016057029118347831,-0.005,0.008,0.013,0.5213580776438855,-0.3165463910141368
0.0,18625541.0,-0.002076941809873252,0.001710422666954443,-0.0045204027626653135,-0.005,-0.001,0.015,-0.06316142760841474,-0.32108595465310086
0.0,18723053.0,-0.00874409955249159,-0.019338248112097174,0.00799360797413403,-0.002,0.011,0.005,1.115535192838404,-0.16403394102297522
0.0,18820581.0,-0.40231584587721286,0.04113741046950635,-0.0668810169364227,-0.039,-0.019,-0.062,-0.25380527767874933,-0.5414667679963022
0.0,18918084.0,-0.6788981724407543,0.06539748707222752,-0.1188394687682939,-0.0,0.013,-0.085,0.15176515532770313,-0.0
0.0,19015576.0,-0.6114761034362133,0.04194026192542374,-0.10550515328305722,-0.002,-0.01,0.086,-0.11572820588931274,-0.023096064061370842
0.0,19113082.0,-0.6538526976746357,-0.003351032163829113,-0.10444050243934068,-0.019,0.033,0.224,0.14575333010716018,-0.08371953480514054
0.0,19210602.0,-0.9464222401864452,0.1194852405915318,-0.17718582566246432,-0.088,-0.159,-0.025,-1.0486915455947954,-0.5003384794348594
0.0,19308113.0,-0.6930178860893884,-0.01054178868204575,-0.1233598715309592,-0.111,-0.154,0.678,-0.22050951770383112,-0.1583142426290971
0.0,19405595.0,-0.8052076504075839,0.11894418852341357,-0.13802063724771158,0.022,0.108,-0.119,0.7286226161570224,0.13605395962730063
